key;title;TituloColeccion;ColeccionVerificada;Especimen;Specimen;nameCollection;identifierCollection;parentIdentifierCollection;total_citesOrg;IPT;numberOfRecords;nombrecorto;type;organization;DOI_URL;created;year;month;day;NombreCorto_Org;Logo;typeOrg;publishingOrganizationKey;URLSocio
3bef6fb2-9a1f-4d8d-b5f3-d6d23885905c;Colección de Aves del Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH-A);VERDADERO;VERDADERO;FALSO;VERDADERO;Instituto Alexander von Humboldt;Registro Nacional de Colecciones Biológicas: 3;IAvH;892;iavh;15839;aves_iavh;Registros biologicos;Instituto de Investigación de Recursos Biológicos Alexander von Humboldt;http://doi.org/10.15472/maeoiz;41144;2012;8;23;IAvH;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-iavh.png;Centros/Institutos de Investigación;2a7e3080-28a9-11dd-97cd-b8a03c50a862;http://www.gbif.org/publisher/2a7e3080-28a9-11dd-97cd-b8a03c50a862
94dce9c1-e2f0-45cb-a77b-8e5caa871a41;Colección de Anfibios del Instituto de Investigación de Recursos Biológicos Alexander von Humboldt (IAvH-Am);VERDADERO;VERDADERO;FALSO;VERDADERO;Instituto Alexander von Humboldt;Registro Nacional de Colecciones Biológicas: 3;IAvH;892;iavh;16220;anfibios_coleccion_instituto_humboldt;Registros biologicos;Instituto de Investigación de Recursos Biológicos Alexander von Humboldt;http://doi.org/10.15472/dma300;41144;2012;8;23;IAvH;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-iavh.png;Centros/Institutos de Investigación;2a7e3080-28a9-11dd-97cd-b8a03c50a862;http://www.gbif.org/publisher/2a7e3080-28a9-11dd-97cd-b8a03c50a862
e3dac288-d588-415e-b961-c890dea4e5be;Colección de Zoología Universidad Icesi: Mamíferos;VERDADERO;VERDADERO;FALSO;VERDADERO;Colección de Zoología Icesi;Registro Nacional de Colecciones Biológicas: 236;CZI;368;sib;343;mamiferos_icesi;Registros biologicos;Universidad Icesi;http://doi.org/10.15472/gqbqlq;44599;2022;2;7;ICESI;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-icesi.png;Academia;7d91f9bd-f6cd-48e3-ba81-3c228cf5e13a;http://www.gbif.org/publisher/7d91f9bd-f6cd-48e3-ba81-3c228cf5e13a
7bf3e38a-8882-4646-8a41-33c3175a1701;Colección de Zoología Universidad Icesi: Insectos;VERDADERO;VERDADERO;FALSO;VERDADERO;Colección de Zoología Icesi- Colección de insectos;Registro Nacional de Colecciones Biológicas: 236;CZI;368;sib;56;insectos_2021_icesi;Registros biologicos;Universidad Icesi;http://doi.org/10.15472/lcqrs7;44307;2021;4;21;ICESI;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-icesi.png;Academia;7d91f9bd-f6cd-48e3-ba81-3c228cf5e13a;http://www.gbif.org/publisher/7d91f9bd-f6cd-48e3-ba81-3c228cf5e13a
b764dc56-8fb4-499b-a4a9-d501c6489c78;Colección de Zoología Universidad Icesi: Herpetología;VERDADERO;VERDADERO;FALSO;VERDADERO;Colección de Zoología Icesi;Registro Nacional de Colecciones Biológicas: 236;CZI;368;sib;359;herpetos_2020_icesi;Registros biologicos;Universidad Icesi;http://doi.org/10.15472/n48imq;44160;2020;11;25;ICESI;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-icesi.png;Academia;7d91f9bd-f6cd-48e3-ba81-3c228cf5e13a;http://www.gbif.org/publisher/7d91f9bd-f6cd-48e3-ba81-3c228cf5e13a
acfbea93-6b09-4455-a0e2-e4b1042a3b58;Colección del Herbario de la Universidad ICESI;VERDADERO;VERDADERO;FALSO;VERDADERO;Herbario ICESI;Registro Nacional de Colecciones Biológicas: 193;ICESI;368;sib;4220;herbario_icesi;Registros biologicos;Universidad Icesi;http://doi.org/10.15472/lu2n6q;44035;2020;7;23;ICESI;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-icesi.png;Academia;7d91f9bd-f6cd-48e3-ba81-3c228cf5e13a;http://www.gbif.org/publisher/7d91f9bd-f6cd-48e3-ba81-3c228cf5e13a
ca0570b0-b758-4c93-bb01-c4f54775d03b;Colección de Zoología Universidad Icesi: Aves;VERDADERO;VERDADERO;FALSO;VERDADERO;Colección de Zoología Icesi;Registro Nacional de Colecciones Biológicas: 236;CZI;368;sib;440;datos_aves_universidadicesi;Registros biologicos;Universidad Icesi;http://doi.org/10.15472/s0el1l;43603;2019;5;18;ICESI;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-icesi.png;Academia;7d91f9bd-f6cd-48e3-ba81-3c228cf5e13a;http://www.gbif.org/publisher/7d91f9bd-f6cd-48e3-ba81-3c228cf5e13a
2cc1e048-96db-40d2-b9b7-54d0d6975d54;Herbario virtual bosques secos de Colombia - Sección herbario ICESI;VERDADERO;VERDADERO;FALSO;VERDADERO;Herbario ICESI;Registro nacional de colecciones: 193;ICESI;368;sib;2000;herbario-bs-icesi;Registros biologicos;Universidad Icesi;http://doi.org/10.15472/ahcjrq;42067;2015;3;4;ICESI;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-icesi.png;Academia;7d91f9bd-f6cd-48e3-ba81-3c228cf5e13a;http://www.gbif.org/publisher/7d91f9bd-f6cd-48e3-ba81-3c228cf5e13a
1ccde8b1-a675-4208-ad70-9c0dfb6b7abc;Colección de Entomología Médica del Instituto Colombiano de Medicina Tropical;VERDADERO;VERDADERO;FALSO;VERDADERO;Colección de Entomología ICMT;Registro Nacional de Colecciones Biológicas: 177;CEICMT;32;sib;3535;ceicmt;Registros biologicos;Instituto Colombiano de Medicina Tropical - ICTM;http://doi.org/10.15472/v7kxta;42186;2015;7;1;ICMT;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-icmt.png;Centros/Institutos de Investigación;831c8ca0-3806-4796-b8a3-fb5f15813749;http://www.gbif.org/publisher/831c8ca0-3806-4796-b8a3-fb5f15813749
e85c7970-41e0-4db4-973b-e886390ded5b;Colección de referencia para Polen en 10 remanentes de bosque seco tropical en el Valle del Cauca;VERDADERO;VERDADERO;FALSO;VERDADERO;"Herbario TULV - Jardín Botánico ""Juan María Céspedes""";Registro Nacional de Colecciones Biológicas: 72;TULV;298;sib;123;polen_inciva_2020;Registros biologicos;Instituto para la Investigación y la Preservación del Patrimonio Cultural y Natural del Valle del Cauca - INCIVA;http://doi.org/10.15472/yvw8ds;44308;2021;4;22;INCIVA;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-inciva.png;Centros/Institutos de Investigación;a7e6d0ba-9e3d-4be2-b3ac-2c5e812e0a31;http://www.gbif.org/publisher/a7e6d0ba-9e3d-4be2-b3ac-2c5e812e0a31
4bc7e4b3-fc9a-4d80-9de8-f2c8e09b408d;Colección de peces de agua dulce del INCIVA;VERDADERO;VERDADERO;FALSO;VERDADERO;Colecciones Zoológicas de Referencia Cientifíca;Registro Nacional de Colecciones Biológicas:52;IMCN;298;sib;5540;peces_aguadulce_inciva;Registros biologicos;Instituto para la Investigación y la Preservación del Patrimonio Cultural y Natural del Valle del Cauca - INCIVA;http://doi.org/10.15472/ckvnxf;43046;2017;11;7;INCIVA;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-inciva.png;Centros/Institutos de Investigación;a7e6d0ba-9e3d-4be2-b3ac-2c5e812e0a31;http://www.gbif.org/publisher/a7e6d0ba-9e3d-4be2-b3ac-2c5e812e0a31
e7753fee-b13d-4e6d-85c7-d85ddeeefef6;Herbario virtual bosques secos de Colombia - Sección herbario TULV (INCIVA);VERDADERO;VERDADERO;FALSO;VERDADERO;"Herbario TULV - Jardín Botánico ""Juan María Céspedes""";Registro Nacional de Colecciones Biológicas: 72;TULV;298;sib;2020;herbario-bs-tulv;Registros biologicos;Instituto para la Investigación y la Preservación del Patrimonio Cultural y Natural del Valle del Cauca - INCIVA;http://doi.org/10.15472/fgdiqy;42067;2015;3;4;INCIVA;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-inciva.png;Centros/Institutos de Investigación;a7e6d0ba-9e3d-4be2-b3ac-2c5e812e0a31;http://www.gbif.org/publisher/a7e6d0ba-9e3d-4be2-b3ac-2c5e812e0a31
40a8aeb8-cf10-40b8-878d-54e6804ae9f9;Colección de insectos de importancia médica del Instituto Nacional de Salud - Ceratopogonidae;VERDADERO;VERDADERO;FALSO;VERDADERO;Colección de Insectos de Importancia Médica;Registro Nacional de Colecciones Biológicas: 056;INS;24;sib;801;culicoides;Registros biologicos;Instituto Nacional de Salud;http://doi.org/10.15472/5psmbm;43991;2020;6;9;INS;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-ins.png;Centros/Institutos de Investigación;b8b274e0-3216-48b8-afea-5616ec326ce1;https://www.gbif.org/publisher/b8b274e0-3216-48b8-afea-5616ec326ce1
b0e624a5-b78f-49c4-90a6-108724588459;Colección de aislamientos de Streptococcus pneumoniae recuperados de enfermedad invasora en Colombia 1993 – 2017 del Instituto Nacional de Salud;VERDADERO;VERDADERO;FALSO;VERDADERO;Colección de microorganismos bacterianos y micóticos de interés en salud pública del Instituto Nacional de Salud;;No aplica;24;sib;7086;s_pneumoniae_ins;Registros biologicos;Instituto Nacional de Salud;http://doi.org/10.15472/4cnkni;43866;2020;2;5;INS;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-ins.png;Centros/Institutos de Investigación;b8b274e0-3216-48b8-afea-5616ec326ce1;https://www.gbif.org/publisher/b8b274e0-3216-48b8-afea-5616ec326ce1
aac672c4-0109-4e0c-aa6e-36c790db9030;Colección de insectos de importancia médica del Instituto Nacional de Salud - Psychodidae.;VERDADERO;VERDADERO;FALSO;VERDADERO;Colección de Insectos de Importancia Médica;Registro Nacional de Colecciones Biológicas: 56;INS;24;sib;285;ins_entomologia;Registros biologicos;Instituto Nacional de Salud;http://doi.org/10.15472/uytapa;43322;2018;8;10;INS;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-ins.png;Centros/Institutos de Investigación;b8b274e0-3216-48b8-afea-5616ec326ce1;https://www.gbif.org/publisher/b8b274e0-3216-48b8-afea-5616ec326ce1
bd1b7608-393a-407c-a1d3-2e276cc7046c;Colección de Tejidos del Museo de Historia Natural Marina de Colombia – Makuriwa (Invemar);VERDADERO;VERDADERO;FALSO;VERDADERO;Colección de Tejidos del Museo de Historia Natural Marina de Colombia – Makuriwa (Invemar);INV TEJ;MHNMC INV;147;sibm;7;coltejmhnmc;Registros biologicos;Instituto de Investigaciones Marinas y Costeras - Invemar;http://doi.org/10.15472/m5b3m4;44736;2022;6;24;Invemar;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-invemar.png;Centros/Institutos de Investigación;f072f648-b8a4-47a0-9e1c-89d790645b5a;https://www.gbif.org/publisher/f072f648-b8a4-47a0-9e1c-89d790645b5a
75763fd6-0e0f-48c4-98e3-2c13a5b33177;Colección Sipuncula del Museo de Historia Natural Marina de Colombia – Makuriwa (Invemar);VERDADERO;VERDADERO;FALSO;VERDADERO;Museo de Historia Natural Marina de Colombia - MHNMC;https://www.gbif.org/grscicoll/collection/d35de0c2-7399-4707-9e0f-9285d662f2e0;MHNMC;147;sibm;287;coleccionsipmhnmc;Registros biologicos;Instituto de Investigaciones Marinas y Costeras - Invemar;http://doi.org/10.15472/e9xptg;44712;2022;5;31;Invemar;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-invemar.png;Centros/Institutos de Investigación;f072f648-b8a4-47a0-9e1c-89d790645b5a;https://www.gbif.org/publisher/f072f648-b8a4-47a0-9e1c-89d790645b5a
1641e2af-0532-4a7b-b300-3177a0a4a65d;Colección de Anelidos del Museo de Historia Natural Marina de Colombia - Makuriwa;VERDADERO;VERDADERO;FALSO;VERDADERO;Colección de Anelidos del Museo de Historia Natural Marina de Colombia – Makuriwa (Invemar);ANE;INV;147;sibm;258;coleccionanelidosmhnmc;Registros biologicos;Instituto de Investigaciones Marinas y Costeras - Invemar;http://doi.org/10.15472/ssc1ui;44307;2021;4;21;Invemar;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-invemar.png;Centros/Institutos de Investigación;f072f648-b8a4-47a0-9e1c-89d790645b5a;https://www.gbif.org/publisher/f072f648-b8a4-47a0-9e1c-89d790645b5a
a00debff-435f-477d-a282-4699631d5f7a;Colección de Artropodos del Museo de Historia Natural Marina de Colombia - Makuriwa;VERDADERO;VERDADERO;FALSO;VERDADERO;Colección de Artropodos del Museo de Historia Natural Marina de Colombia – Makuriwa (Invemar);CRU;INV;147;sibm;6068;coleccionartropodosmhnmc;Registros biologicos;Instituto de Investigaciones Marinas y Costeras - Invemar;http://doi.org/10.15472/eateut;44307;2021;4;21;Invemar;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-invemar.png;Centros/Institutos de Investigación;f072f648-b8a4-47a0-9e1c-89d790645b5a;https://www.gbif.org/publisher/f072f648-b8a4-47a0-9e1c-89d790645b5a
f149579d-5d5a-4555-8076-8193b55e7622;Colección de Bacterias del Museo de Historia Natural Marina de Colombia – Makuriwa (Invemar);VERDADERO;VERDADERO;FALSO;VERDADERO;Colección de bacterias del Museo de Historia Natural Marina de Colombia – Makuriwa (Invemar);"INV ACT; INV BAC; INV FIR; INV PRT";MHNMC INV;147;sibm;423;colbacteriasmhnmc;Registros biologicos;Instituto de Investigaciones Marinas y Costeras - Invemar;http://doi.org/10.15472/nbpwtj;44307;2021;4;21;Invemar;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-invemar.png;Centros/Institutos de Investigación;f072f648-b8a4-47a0-9e1c-89d790645b5a;https://www.gbif.org/publisher/f072f648-b8a4-47a0-9e1c-89d790645b5a
a3876104-196e-46ab-89d9-b666e61a9e66;Colección de Hongos del Museo de Historia Natural Marina de Colombia – Makuriwa (Invemar);VERDADERO;VERDADERO;FALSO;VERDADERO;Colección de Hongos del Museo de Historia Natural Marina de Colombia – Makuriwa (Invemar);INV ASC;MHNMC INV;147;sibm;84;colhongosmhnmc;Registros biologicos;Instituto de Investigaciones Marinas y Costeras - Invemar;http://doi.org/10.15472/satm8b;44307;2021;4;21;Invemar;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-invemar.png;Centros/Institutos de Investigación;f072f648-b8a4-47a0-9e1c-89d790645b5a;https://www.gbif.org/publisher/f072f648-b8a4-47a0-9e1c-89d790645b5a
cef7b557-11d6-484b-83df-73fc1c21a9e4;Colección de Cnidarios del Museo de Historia Natural Marina de Colombia - Makuriwa;VERDADERO;VERDADERO;FALSO;VERDADERO;Museo de Historia Natural Marina de Colombia;MHNMC;;147;sibm;1741;coleccioncnidariamhnmc;Registros biologicos;Instituto de Investigaciones Marinas y Costeras - Invemar;http://doi.org/10.15472/wesirx;43895;2020;3;5;Invemar;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-invemar.png;Centros/Institutos de Investigación;f072f648-b8a4-47a0-9e1c-89d790645b5a;https://www.gbif.org/publisher/f072f648-b8a4-47a0-9e1c-89d790645b5a
6a9fa73b-bc65-49ed-be8a-30955b0ef679;Colección de Plancton Mixto – Sección Fitoplancton del Museo de Historia Natural Marina de Colombia – Makuriwa (Invemar);VERDADERO;VERDADERO;FALSO;VERDADERO;Museo de Historia Natural Marina de Colombia;Registro Nacional de Colecciones Biológicas: 82;MHNMC;147;sibm;7959;coleccionfitoplanctonmixtomhnmc;Registros biologicos;Instituto de Investigaciones Marinas y Costeras - Invemar;http://doi.org/10.15472/9hixij;43811;2019;12;12;Invemar;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-invemar.png;Centros/Institutos de Investigación;f072f648-b8a4-47a0-9e1c-89d790645b5a;https://www.gbif.org/publisher/f072f648-b8a4-47a0-9e1c-89d790645b5a
5458db14-d1c8-45ac-9bf3-8cc027df3c94;Colección de Plancton Mixto – Sección Zooplancton del Museo de Historia Natural Marina de Colombia – Makuriwa (Invemar);VERDADERO;VERDADERO;FALSO;VERDADERO;Museo de Historia Natural Marina de Colombia;Registro Nacional de Colecciones Biológicas: 82;MHNMC;147;sibm;9085;coleccionzooplanctonmixtamhnmc;Registros biologicos;Instituto de Investigaciones Marinas y Costeras - Invemar;http://doi.org/10.15472/arqxyv;43811;2019;12;12;Invemar;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-invemar.png;Centros/Institutos de Investigación;f072f648-b8a4-47a0-9e1c-89d790645b5a;https://www.gbif.org/publisher/f072f648-b8a4-47a0-9e1c-89d790645b5a
719fcac3-f4a1-49d1-ba9e-62522d0dbd22;Colección de mamíferos Museo de Ciencias Naturales de La Salle;VERDADERO;VERDADERO;FALSO;VERDADERO;Museo de Ciencias Naturales de La Salle- Colección de mamíferos;Registro Nacional de Colecciones Biológicas: 184;CSJ;101;sib;1241;itm_mamiferos;Registros biologicos;Instituto Tecnológico Metropolitano;http://doi.org/10.15472/wrky7l;44489;2021;10;20;ITM;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-itm.png;Academia;34770310-601a-43e0-84fb-ed81661c2d00;http://www.gbif.org/publisher/34770310-601a-43e0-84fb-ed81661c2d00
1e28ee35-6fd8-4b6d-b7cf-6b01272c212f;Colección de Ornitología - Museo de Ciencias Naturales de La Salle;VERDADERO;VERDADERO;FALSO;VERDADERO;Museo de Ciencias Naturales de La Salle;Registro Nacional de Colecciones Biológicas:184;CSJ;101;sib;3446;itm-001;Registros biologicos;Instituto Tecnológico Metropolitano;http://doi.org/10.15472/cjxwuz;42111;2015;4;17;ITM;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-itm.png;Academia;34770310-601a-43e0-84fb-ed81661c2d00;http://www.gbif.org/publisher/34770310-601a-43e0-84fb-ed81661c2d00
f885c8c7-8312-4e4d-a9f4-7e5b30a0a2d1;Colección Viva del Jardín Botánico de Bogotá;VERDADERO;VERDADERO;FALSO;VERDADERO;Jardín Botánico José Celestino Mutis - Colección Viva;JBJCM-CV;;325;sib;20487;coleccion_viva_jbb;Registros biologicos;"Jardín Botánico de Bogotá ""José Celestino Mutis""";http://doi.org/10.15472/98sgdl;43354;2018;9;11;JBB;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-jbb.png;Entidades Administrativas Territoriales;eace4687-50e8-4f9a-829b-29ff8ff1fa8b;https://www.gbif.org/publisher/eace4687-50e8-4f9a-829b-29ff8ff1fa8b
3021152d-571e-477e-8b22-e11f9b2e1ca4;Colección general del plantas vasculares del Herbario JBB;VERDADERO;VERDADERO;FALSO;VERDADERO;Herbario del Jardín Botánico José Celestino Mutis;Registro Nacional de Colecciones Biológicas: 21;JBB;325;sib;16685;vasculares_herbariojbb;Registros biologicos;"Jardín Botánico de Bogotá ""José Celestino Mutis""";http://doi.org/10.15472/mpvbpd;43063;2017;11;24;JBB;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-jbb.png;Entidades Administrativas Territoriales;eace4687-50e8-4f9a-829b-29ff8ff1fa8b;https://www.gbif.org/publisher/eace4687-50e8-4f9a-829b-29ff8ff1fa8b
a78cafca-eaa5-4f5d-9040-10ae78dd71a7;"Colección Viva Jardín Botánico de Cartagena ""Guillermo Piñeres""";VERDADERO;VERDADERO;FALSO;VERDADERO;Colección Viva German Botero de los Rios;Registro Nacional de Colecciones Biológicas: 126;JBGP-CV;283;sib;1403;cv-jbgp;Registros biologicos;"Jardín Botánico de Cartagena ""Guillermo Piñeres""";http://doi.org/10.15472/zglyv7;44683;2022;5;2;JBC;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-jbgp.png;ONG;698acf43-05cd-4b45-8107-7c666d87f77c;http://www.gbif.org/publisher/698acf43-05cd-4b45-8107-7c666d87f77c
52ffdb54-a3e9-4e83-9d30-ff81659873f9;Registros biológicos de especies de plantas del Bosque Seco en Colombia presentes en el Herbario JBGP;VERDADERO;VERDADERO;FALSO;VERDADERO;"Colección de Herbario María Jiménez de Piñeres, Jardín Botánico ""Guillermo Piñeres""";Registro Nacional de Colecciones Biológicas: 69;JBGP;283;sib;3753;jbgpherbario;Registros biologicos;"Jardín Botánico de Cartagena ""Guillermo Piñeres""";http://doi.org/10.15472/v16okr;42544;2016;6;23;JBC;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-jbgp.png;ONG;698acf43-05cd-4b45-8107-7c666d87f77c;http://www.gbif.org/publisher/698acf43-05cd-4b45-8107-7c666d87f77c
919ff896-27e7-488b-9f5c-cb571b46b9be;Herbario Joaquín Antonio Uribe de Medellín (JAUM);VERDADERO;VERDADERO;FALSO;VERDADERO;Herbario Jardín Botánico Joaquín Antonio Uribe de Medellín;https://www.gbif.org/grscicoll/collection/a717e77c-ea99-4d81-83ff-81931e753ffc;JAUM;0;sib;6585;jaum-bid-ca2020;Registros biologicos;Fundación Jardín Botánico Joaquín Antonio Uribe de Medellín;http://doi.org/10.15472/b7ifs4;44740;2022;6;28;JBM;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-jbm.png;ONG;927793ba-72ba-43b3-8794-a22c78be5070;http://www.gbif.org/publisher/927793ba-72ba-43b3-8794-a22c78be5070
5003df4a-f0a0-45c7-862f-f2ef769eb08e;Colección Nacional de Heliconias;VERDADERO;VERDADERO;FALSO;VERDADERO;Jardín Botánico del Quindío;Registro Nacional de Colecciones Biológicas: 136;JBQ;134;sib;98;heliconias;Registros biologicos;Jardín Botánico del Quindío;http://doi.org/10.15472/9v8j9l;42107;2015;4;13;JBQ;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-jbq.png;ONG;e144e6ee-503e-4bd9-9eff-f2fc77473642;https://www.gbif.org/publisher/e144e6ee-503e-4bd9-9eff-f2fc77473642
0c293704-8a60-4da4-b64d-2f6679794753;Colección nacional de palmas de Colombia - JBQ;VERDADERO;VERDADERO;FALSO;VERDADERO;Jardín Botánico del Quindío;Registro Nacional de Colecciones Biológicas:136;JBQ;134;sib;327;coleccion-palmas-colombia;Registros biologicos;Jardín Botánico del Quindío;http://doi.org/10.15472/1rhjvl;41389;2013;4;25;JBQ;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-jbq.png;ONG;e144e6ee-503e-4bd9-9eff-f2fc77473642;https://www.gbif.org/publisher/e144e6ee-503e-4bd9-9eff-f2fc77473642
b342ae04-f7fc-4120-969f-4353410d6baa;Colección Ictiológica del Museo de La Salle Bogotá (MLS);VERDADERO;VERDADERO;FALSO;VERDADERO;Colecciones Zoológicas - Museo de La Salle- Bogotá;Registro Nacional de Colecciones Biológicas:133;MLS;538;sib;1634;peces-mls;Registros biologicos;Universidad de la Salle;http://doi.org/10.15472/umnba4;44014;2020;7;2;La Salle;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-lasalle.png;Academia;478a9e81-e716-42dc-a68d-03487953a32e;https://www.gbif.org/publisher/478a9e81-e716-42dc-a68d-03487953a32e
58808668-8f74-4fdf-a628-76a32e60e0ce;Colección de Invertebrados Museo de La Salle Bogotá (MLS);VERDADERO;VERDADERO;FALSO;VERDADERO;Colecciones Zoológicas - Museo de La Salle- Bogotá;Registro Nacional de Colecciones Biológicas: 133;MLS;538;sib;3749;invertebrados_mls;Registros biologicos;Universidad de la Salle;http://doi.org/10.15472/mcosvw;43977;2020;5;26;La Salle;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-lasalle.png;Academia;478a9e81-e716-42dc-a68d-03487953a32e;https://www.gbif.org/publisher/478a9e81-e716-42dc-a68d-03487953a32e
dc68ef79-97f5-4984-9dc4-c463c7be5870;Colección de Mamíferos Museo de La Salle Bogotá (MLS);VERDADERO;VERDADERO;FALSO;VERDADERO;Colecciones Zoológicas - Museo de La Salle- Bogotá - Colección de mamíferos;Registro Nacional de Colecciones Biológicas: 133;MLS;538;sib;2537;mls_quiroptera_v1;Registros biologicos;Universidad de la Salle;http://doi.org/10.15472/rpxp1w;42982;2017;9;4;La Salle;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-lasalle.png;Academia;478a9e81-e716-42dc-a68d-03487953a32e;https://www.gbif.org/publisher/478a9e81-e716-42dc-a68d-03487953a32e
5f11d83e-4276-4cc0-93f4-86918b390383;Colección de Saurios Museo de La Salle Bogotá (MLS);VERDADERO;VERDADERO;FALSO;VERDADERO;Colecciones Zoológicas - Museo de La Salle- Bogotá;Registro Nacional de Colecciones Biológicas: 133;MLS;538;sib;2039;mls-sau-2011;Registros biologicos;Universidad de la Salle;http://doi.org/10.15472/1ymc6r;41298;2013;1;24;La Salle;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-lasalle.png;Academia;478a9e81-e716-42dc-a68d-03487953a32e;https://www.gbif.org/publisher/478a9e81-e716-42dc-a68d-03487953a32e
3dac6c1a-ef35-4804-9a7e-df3fd20621b3;Herbario Museo de La Salle Bogotá (BOG);VERDADERO;VERDADERO;FALSO;VERDADERO;Herbario Museo de la Salle - Bogotá;Registro Nacional de Colecciones Biológicas: 187;BOG;538;sib;13715;bog-2011;Registros biologicos;Universidad de la Salle;http://doi.org/10.15472/ppzpea;41298;2013;1;24;La Salle;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-lasalle.png;Academia;478a9e81-e716-42dc-a68d-03487953a32e;https://www.gbif.org/publisher/478a9e81-e716-42dc-a68d-03487953a32e
5f19459c-0da2-4d2a-8180-87a917410b07;Colección de Anfibios Museo de La Salle Bogotá (MLS);VERDADERO;VERDADERO;FALSO;VERDADERO;Colecciones Zoológicas - Museo de La Salle- Bogotá;Registro Nacional de Colecciones Biológicas: 133;MLS;538;sib;2177;mls-anf-2011;Registros biologicos;Universidad de la Salle;http://doi.org/10.15472/imntpn;41298;2013;1;24;La Salle;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-lasalle.png;Academia;478a9e81-e716-42dc-a68d-03487953a32e;https://www.gbif.org/publisher/478a9e81-e716-42dc-a68d-03487953a32e
550ade26-0e93-4ffe-8467-9942382ba3ed;Colección de Ofidios Museo de La Salle Bogotá (MLS);VERDADERO;VERDADERO;FALSO;VERDADERO;Colecciones Zoológicas - Museo de La Salle- Bogotá;Registro Nacional de Colecciones Biológicas: 133;MLS;538;sib;3095;mls-of-2011;Registros biologicos;Universidad de la Salle;http://doi.org/10.15472/gnumbe;41298;2013;1;24;La Salle;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-lasalle.png;Academia;478a9e81-e716-42dc-a68d-03487953a32e;https://www.gbif.org/publisher/478a9e81-e716-42dc-a68d-03487953a32e
4ec90048-9a58-4f98-9a67-93a04e6c351a;Colección de Cocodrilos y Caimanes Museo de La Salle Bogotá (MLS);VERDADERO;VERDADERO;FALSO;VERDADERO;Colecciones Zoológicas - Museo de La Salle- Bogotá;Registro Nacional de Colecciones Biológicas: 133;MLS;538;sib;49;mls-coco-2011;Registros biologicos;Universidad de la Salle;http://doi.org/10.15472/wns8et;41298;2013;1;24;La Salle;https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-lasalle.png;Academia;478a9e81-e716-42dc-a68d-03487953a32e;https://www.gbif.org/publisher/478a9e81-e716-42dc-a68d-03487953a32e
