Column	key	total_citesOrg	URL_Citaciones	Actualizaciones	Incremento_Actualizacion	Cambios_Datos	Indexacion_MesAnterior	IPT	numberOfRecords	nombrecorto	type	organization	title	DOI_URL	created	year	month	day	modified	year-mod	month-mod	day-mod	version	NombreCorto_Org	Logo	typeOrg	publishingOrganizationKey	URLSocio
1146	f8b5f9db-f994-4db0-8870-25fe72b10fea	374	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=e1050db2-9faf-4d72-b860-295debaf9d2a		0.0	1	410.0	iiap	410.0	florahumedaltimbiquiiap2019	Registros biologicos	Instituto de Investigaciones Ambientales del Pacífico John Von Neumann - IIAP	Caracterización ecológica de la vegetación asociada al humedal costero el Cuerval del municipio de Timbiquí- Cauca	http://doi.org/10.15472/5shnfv	2019-12-15	2019	12	15	2019-12-15	2019	12	15		IIAP	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-iiap.png	Centros/Institutos de Investigación	e1050db2-9faf-4d72-b860-295debaf9d2a	http://www.gbif.org/publisher/e1050db2-9faf-4d72-b860-295debaf9d2a
1147	6e82ee3d-f5c2-43c7-8962-cfa36ca6b179	374	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=e1050db2-9faf-4d72-b860-295debaf9d2a		0.0	1	666.0	iiap	666.0	florahumedalquibdoiiap2019	Registros biologicos	Instituto de Investigaciones Ambientales del Pacífico John Von Neumann - IIAP	Caracterización de la vegetación asociada a humedales del municipio de Quibdó - Chocó, 2019	http://doi.org/10.15472/ubdf4s	2019-12-14	2019	12	14	2019-12-14	2019	12	14		IIAP	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-iiap.png	Centros/Institutos de Investigación	e1050db2-9faf-4d72-b860-295debaf9d2a	http://www.gbif.org/publisher/e1050db2-9faf-4d72-b860-295debaf9d2a
1148	ef734661-05f7-4cdb-86e0-58c2eaca0127	374	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=e1050db2-9faf-4d72-b860-295debaf9d2a		0.0	1	333.0	iiap	333.0	macroinvertebradosacuaticoshumedalquibdoiiap2019	Registros biologicos	Instituto de Investigaciones Ambientales del Pacífico John Von Neumann - IIAP	Macroinvertebrados acuáticos asociados a humedales urbanos del municipio de Quibdó - Chocó, 2019	http://doi.org/10.15472/ackjij	2019-12-14	2019	12	14	2019-12-14	2019	12	14		IIAP	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-iiap.png	Centros/Institutos de Investigación	e1050db2-9faf-4d72-b860-295debaf9d2a	http://www.gbif.org/publisher/e1050db2-9faf-4d72-b860-295debaf9d2a
1149	3f5c177c-de90-4802-9f7b-53dbd97fbda3	374	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=e1050db2-9faf-4d72-b860-295debaf9d2a		0.0	1	241.0	iiap	241.0	peceshumedalquibdoiiap2019	Registros biologicos	Instituto de Investigaciones Ambientales del Pacífico John Von Neumann - IIAP	Inventario de la comunidad ictica en humedales urbanos del municipio de Quibdó - Chocó, 2019	http://doi.org/10.15472/v03pm9	2019-12-14	2019	12	14	2019-12-14	2019	12	14		IIAP	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-iiap.png	Centros/Institutos de Investigación	e1050db2-9faf-4d72-b860-295debaf9d2a	http://www.gbif.org/publisher/e1050db2-9faf-4d72-b860-295debaf9d2a
1150	b83b93b8-4b97-4cd2-b979-3801c622bc52	333	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=e70c4151-0d1a-414d-b70e-e87ac1e812b7		0.0	1	1296.0	sib	1296.0	sda_pedm_01	Eventos de muestreo	Secretaría Distrital de Ambiente	Avifauna de los Parques Ecológicos Distritales de Montaña del Distrito Capital	http://doi.org/10.15472/dslemn	2019-12-13	2019	12	13	2019-12-14	2019	12	14		SDA	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-sda.png	Autoridades Ambientales	e70c4151-0d1a-414d-b70e-e87ac1e812b7	http://www.gbif.org/publisher/e70c4151-0d1a-414d-b70e-e87ac1e812b7
1151	aeae59af-613f-444a-ae46-5a6de1374ed8	346	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=c803f6f5-2c6a-4b41-8c15-768d48ef1c8c		0.0	1	1632.0	sib	1632.0	flora_fauna_de_las_montanas_de_yopal	Registros biologicos	Asociación de Becarios del Casanare	Inventarios de Biodiversidad para Predios de Compra como inversión del 1% por uso del recurso hídrico del Proyecto Hurón 3 de la compañía Equión Energía Limited	http://doi.org/10.15472/caqoqv	2019-12-13	2019	12	13	2019-12-18	2019	12	18	2.2	ABC	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-abc.png	ONG	c803f6f5-2c6a-4b41-8c15-768d48ef1c8c	http://www.gbif.org/publisher/c803f6f5-2c6a-4b41-8c15-768d48ef1c8c
1152	1035299a-5f41-4dde-92d4-2951e3d4bc87	126	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=f5db868f-e5bf-4208-bd9d-d4063ae1c825		0.0	1	15867.0	sib	15867.0	platas_terrasos	Registros biologicos	TERRASOS	Flora al interior del Área 1 del Banco de Hábitat del Meta de Terrasos	http://doi.org/10.15472/5a9rzu	2019-12-13	2019	12	13	2022-08-04	2022	08	04	2.7	Terrasos	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-terrasos.png	Empresas	f5db868f-e5bf-4208-bd9d-d4063ae1c825	http://www.gbif.org/publisher/f5db868f-e5bf-4208-bd9d-d4063ae1c825
1153	7c0c1d99-15c8-4e2f-a4ca-ef5594ee93b1	65	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=4eb145f4-b1b0-4b94-8edc-e814fd77a4e8		0.0	1	566.0	sib	566.0	registros_vetebrados_actividad5_convenio105-2017	Registros biologicos	Fundación Panthera Colombia	Vertebrados registrados durante el muestreo de tigrillos melánicos en el Valle del Cauca	http://doi.org/10.15472/xj2skj	2019-12-13	2019	12	13	2019-12-14	2019	12	14		Fund. Panthera	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-panthera.png	ONG	4eb145f4-b1b0-4b94-8edc-e814fd77a4e8	http://www.gbif.org/publisher/4eb145f4-b1b0-4b94-8edc-e814fd77a4e8
1154	78ac9712-00ef-4ac3-a9de-737b7263c1b1	127	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=30ff48bd-4dd1-429d-a5a5-348c8e5fbfb1		0.0	1	11359.0	sib	11359.0	tardigrada_umagdalena	Registros biologicos	Universidad del Magdalena	Tardígrados del Centro de Colecciones Biológicas de la Universidad del Magdalena CBUMAG	http://doi.org/10.15472/oaqbms	2019-12-12	2019	12	12	2021-04-05	2021	04	05	1.1	UniMagdalena	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-unimagdalena.png	Academia	30ff48bd-4dd1-429d-a5a5-348c8e5fbfb1	http://www.gbif.org/publisher/30ff48bd-4dd1-429d-a5a5-348c8e5fbfb1
1155	6a9fa73b-bc65-49ed-be8a-30955b0ef679	153	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=f072f648-b8a4-47a0-9e1c-89d790645b5a		0.0	1	7959.0	sibm	7959.0	coleccionfitoplanctonmixtomhnmc	Registros biologicos	Instituto de Investigaciones Marinas y Costeras - Invemar	Colección de Plancton Mixto – Sección Fitoplancton del Museo de Historia Natural Marina de Colombia – Makuriwa (Invemar)	http://doi.org/10.15472/9hixij	2019-12-12	2019	12	12	2021-03-04	2021	03	04	1.1	Invemar	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-invemar.png	Centros/Institutos de Investigación	f072f648-b8a4-47a0-9e1c-89d790645b5a	http://www.gbif.org/publisher/f072f648-b8a4-47a0-9e1c-89d790645b5a
1156	5458db14-d1c8-45ac-9bf3-8cc027df3c94	153	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=f072f648-b8a4-47a0-9e1c-89d790645b5a		0.0	1	9085.0	sibm	9085.0	coleccionzooplanctonmixtamhnmc	Registros biologicos	Instituto de Investigaciones Marinas y Costeras - Invemar	Colección de Plancton Mixto – Sección Zooplancton del Museo de Historia Natural Marina de Colombia – Makuriwa (Invemar)	http://doi.org/10.15472/arqxyv	2019-12-12	2019	12	12	2021-03-04	2021	03	04	1.1	Invemar	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-invemar.png	Centros/Institutos de Investigación	f072f648-b8a4-47a0-9e1c-89d790645b5a	http://www.gbif.org/publisher/f072f648-b8a4-47a0-9e1c-89d790645b5a
1157	0d0e8b80-7598-4f59-947d-639fbc7d70f2	546	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=f7f9717e-9e50-4a00-a30f-7b134390a566		0.0	1	200.0	sib	200.0	ect_mhnucaldas	Registros biologicos	Universidad de Caldas	Museo de Historia Natural, Colección de Vertebrados e Invertebrados - Colección de Ectoparásitos	http://doi.org/10.15472/jpbbra	2019-12-11	2019	12	11	2020-11-19	2020	11	19	1.2	UCaldas	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-ucaldas.png	Academia	f7f9717e-9e50-4a00-a30f-7b134390a566	http://www.gbif.org/publisher/f7f9717e-9e50-4a00-a30f-7b134390a566
1158	ab3a79c9-be6c-4897-8d80-a3db2ec32bb5	65	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=4eb145f4-b1b0-4b94-8edc-e814fd77a4e8		0.0	1	415.0	sib	415.0	registro_vertebrados_pnr_paramo_del_duende_y_alrededores_2019	Registros biologicos	Fundación Panthera Colombia	Vertebrados del Parque Natural Regional Páramo del Duende y alrededores 2019	http://doi.org/10.15472/hky6ro	2019-12-11	2019	12	11	2019-12-14	2019	12	14	1.1	Fund. Panthera	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-panthera.png	ONG	4eb145f4-b1b0-4b94-8edc-e814fd77a4e8	http://www.gbif.org/publisher/4eb145f4-b1b0-4b94-8edc-e814fd77a4e8
1159	d5bf8f78-2285-402e-a2c8-b1bbba1599fd	196	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=69cbe3e1-ea7a-4f22-b4b8-47dd4df6e79b		0.0	1	260.0	sib	260.0	corpoguavio-aves-farallones	Registros biologicos	Corpoguavio - Corporación Autónoma Regional del Guavio	Caracterización de Aves en el área de Farallones en la jurisdicción de CORPOGUAVIO	http://doi.org/10.15472/iloaly	2019-12-11	2019	12	11	2019-12-11	2019	12	11		Corpoguavio	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-corpoguavio.png	Autoridades Ambientales	69cbe3e1-ea7a-4f22-b4b8-47dd4df6e79b	http://www.gbif.org/publisher/69cbe3e1-ea7a-4f22-b4b8-47dd4df6e79b
1160	735f38e4-8985-4673-829a-abf3a1c0434d	333	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=e70c4151-0d1a-414d-b70e-e87ac1e812b7		0.0	1	48.0	sib	48.0	sda_eep_herpetofauna	Registros biologicos	Secretaría Distrital de Ambiente	Fauna herpetológica de los Parques Ecológicos Distritales de Montaña Bogotá, D.C.	http://doi.org/10.15472/ujjtw7	2019-12-11	2019	12	11	2022-08-08	2022	08	08	1.2	SDA	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-sda.png	Autoridades Ambientales	e70c4151-0d1a-414d-b70e-e87ac1e812b7	http://www.gbif.org/publisher/e70c4151-0d1a-414d-b70e-e87ac1e812b7
1161	30e1f28c-9753-481d-9f13-2c8243490d59	374	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=e1050db2-9faf-4d72-b860-295debaf9d2a			1		iiap		mamiferoshumedalabuelitaiiap2018	Listas de especies	Instituto de Investigaciones Ambientales del Pacífico John Von Neumann - IIAP	Mastofauna asociada al humedal La Abuelita, Municipio de Guapi-Cauca, 2018	http://doi.org/10.15472/0o9f0w	2019-12-11	2019	12	11	2019-12-11	2019	12	11		IIAP	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-iiap.png	Centros/Institutos de Investigación	e1050db2-9faf-4d72-b860-295debaf9d2a	http://www.gbif.org/publisher/e1050db2-9faf-4d72-b860-295debaf9d2a
1162	2d8496b6-462f-4400-b7a4-ce4f3a220e46	374	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=e1050db2-9faf-4d72-b860-295debaf9d2a		0.0	1	168.0	iiap	168.0	florahumedalabuelitaiiap2018	Registros biologicos	Instituto de Investigaciones Ambientales del Pacífico John Von Neumann - IIAP	Caracterrización florística del humedal La Abuelita, Municipio de Guapi-Cauca, 2018	http://doi.org/10.15472/lqv3rv	2019-12-11	2019	12	11	2019-12-11	2019	12	11		IIAP	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-iiap.png	Centros/Institutos de Investigación	e1050db2-9faf-4d72-b860-295debaf9d2a	http://www.gbif.org/publisher/e1050db2-9faf-4d72-b860-295debaf9d2a
1163	0e92918e-72ea-449a-963b-1acc3283488c	374	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=e1050db2-9faf-4d72-b860-295debaf9d2a		0.0	1	146.0	iiap	146.0	floracienagabetemonitoreo2017	Registros biologicos	Instituto de Investigaciones Ambientales del Pacífico John Von Neumann - IIAP	Registros de la vegetación presente en la Cienaga de Beté, Municipio del Medio Atrato, Chocó - 2018	http://doi.org/10.15472/23cfyc	2019-12-10	2019	12	10	2021-05-21	2021	05	21	1.2	IIAP	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-iiap.png	Centros/Institutos de Investigación	e1050db2-9faf-4d72-b860-295debaf9d2a	http://www.gbif.org/publisher/e1050db2-9faf-4d72-b860-295debaf9d2a
1164	fea25ddf-6726-48fc-80f4-848e34461be3	374	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=e1050db2-9faf-4d72-b860-295debaf9d2a		0.0	1	51.0	iiap	51.0	aveshumedalabuelitacaucaiiap2017	Registros biologicos	Instituto de Investigaciones Ambientales del Pacífico John Von Neumann - IIAP	Caracterrización de la avifauna del humedal La Abuelita, Municipio de Guapi-Cauca, 2018	http://doi.org/10.15472/feadx4	2019-12-08	2019	12	08	2019-12-08	2019	12	08		IIAP	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-iiap.png	Centros/Institutos de Investigación	e1050db2-9faf-4d72-b860-295debaf9d2a	http://www.gbif.org/publisher/e1050db2-9faf-4d72-b860-295debaf9d2a
1165	3bc4190d-da62-464f-8279-500bb8a2db6e	374	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=e1050db2-9faf-4d72-b860-295debaf9d2a		0.0	1	91.0	iiap	91.0	anfibiosparamoduendemonitoreoiiap2017	Registros biologicos	Instituto de Investigaciones Ambientales del Pacífico John Von Neumann - IIAP	Registro de la anfibiofauna presente en el páramo del Duende - 2017	http://doi.org/10.15472/ybuokw	2019-12-08	2019	12	08	2021-05-21	2021	05	21	1.4	IIAP	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-iiap.png	Centros/Institutos de Investigación	e1050db2-9faf-4d72-b860-295debaf9d2a	http://www.gbif.org/publisher/e1050db2-9faf-4d72-b860-295debaf9d2a
1166	a57429db-1b67-4569-8731-76a240a74a89	394	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=ab13adb9-ce23-444d-87c9-ce41f03ef2b3		0.0	1	5861.0	parquesnacionales	5861.0	anidacioncahuinari	Eventos de muestreo	Parques Nacionales Naturales de Colombia	Anidación de tortugas de río en el Parque Cahuinarí, temporada 2014 a 2020	http://doi.org/10.15472/ey5axj	2019-12-06	2019	12	06	2021-04-07	2021	04	07	1.2	PNN	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-pnn.png	Autoridades Ambientales	ab13adb9-ce23-444d-87c9-ce41f03ef2b3	http://www.gbif.org/publisher/ab13adb9-ce23-444d-87c9-ce41f03ef2b3
1167	a41071b6-690e-499c-b5f2-0f90d7867764	394	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=ab13adb9-ce23-444d-87c9-ce41f03ef2b3		0.0	1	74.0	parquesnacionales	74.0	selvaocupacion	Eventos de muestreo	Parques Nacionales Naturales de Colombia	Área ocupada por especies de fauna en el Parque Nacional Natural Selva de Florencia en el 2018	http://doi.org/10.15472/c74hqo	2019-12-06	2019	12	06	2021-09-16	2021	09	16	2.2	PNN	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-pnn.png	Autoridades Ambientales	ab13adb9-ce23-444d-87c9-ce41f03ef2b3	http://www.gbif.org/publisher/ab13adb9-ce23-444d-87c9-ce41f03ef2b3
1168	e185fc08-7c31-4ebe-8f64-f3ead804dd90	374	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=e1050db2-9faf-4d72-b860-295debaf9d2a		0.0	1	166.0	iiap	166.0	floraareasminerascondotoiiap2012	Registros biologicos	Instituto de Investigaciones Ambientales del Pacífico John Von Neumann - IIAP	Flora presente en áreas degradadas por minería en Condoto - Chocó, 2012	http://doi.org/10.15472/ghjmfv	2019-12-06	2019	12	06	2019-12-06	2019	12	06		IIAP	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-iiap.png	Centros/Institutos de Investigación	e1050db2-9faf-4d72-b860-295debaf9d2a	http://www.gbif.org/publisher/e1050db2-9faf-4d72-b860-295debaf9d2a
1169	6523d1dd-6116-42c7-a118-eb7cae79a84a	374	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=e1050db2-9faf-4d72-b860-295debaf9d2a		0.0	1	275.0	iiap	275.0	biomasafloraopogodoiiap2015	Registros biologicos	Instituto de Investigaciones Ambientales del Pacífico John Von Neumann - IIAP	Composición florística de áreas degradadas por actividad minera a cielo abierto  en el municipio de Condoto-Chocó, como insumo para calcular la biomasa vegetal, 2017	http://doi.org/10.15472/pke9vb	2019-12-05	2019	12	05	2019-12-05	2019	12	05		IIAP	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-iiap.png	Centros/Institutos de Investigación	e1050db2-9faf-4d72-b860-295debaf9d2a	http://www.gbif.org/publisher/e1050db2-9faf-4d72-b860-295debaf9d2a
1170	032a646a-a669-41de-a9d3-c5621e1b997e	374	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=e1050db2-9faf-4d72-b860-295debaf9d2a			1		iiap		pecesmanglaresbahiasolanoiiap2010	Listas de especies	Instituto de Investigaciones Ambientales del Pacífico John Von Neumann - IIAP	Ictiofauna asociada a los manglares de Bahía Solano - Chocó, 2010	http://doi.org/10.15472/iz5a38	2019-12-05	2019	12	05	2019-12-05	2019	12	05		IIAP	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-iiap.png	Centros/Institutos de Investigación	e1050db2-9faf-4d72-b860-295debaf9d2a	http://www.gbif.org/publisher/e1050db2-9faf-4d72-b860-295debaf9d2a
1171	528d764c-c43f-46d7-b192-27361ea378f5	85	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=47380c8a-0edd-4036-b1bc-d852cba8232f		0.0	1	946.0	sib	946.0	car_dnr_monitoreo	Registros biologicos	CAR - Corporación Autónoma Regional de Cundinamarca	Registros del inventario y monitoreo de la Biodiversidad en la Jurisdicción de la Corporación Autónoma Regional de Cundinamarca CAR	http://doi.org/10.15472/wuexrk	2019-12-04	2019	12	04	2021-03-11	2021	03	11	1.2	CAR	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-car.png	Autoridades Ambientales	47380c8a-0edd-4036-b1bc-d852cba8232f	http://www.gbif.org/publisher/47380c8a-0edd-4036-b1bc-d852cba8232f
1172	e681d294-4bbe-4020-8d48-3d18fdbea659	394	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=ab13adb9-ce23-444d-87c9-ce41f03ef2b3		0.0	1	707.0	parquesnacionales	707.0	eclosion_acandi	Eventos de muestreo	Parques Nacionales Naturales de Colombia	Eclosión de tortugas marinas en las playas Playón y Playona del municipio de Acandí, en la temporada 2016-2017	http://doi.org/10.15472/6ziyy2	2019-12-04	2019	12	04	2021-02-11	2021	02	11	1.2	PNN	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-pnn.png	Autoridades Ambientales	ab13adb9-ce23-444d-87c9-ce41f03ef2b3	http://www.gbif.org/publisher/ab13adb9-ce23-444d-87c9-ce41f03ef2b3
1173	707d4dee-b189-43f6-a681-56a3e9a9b61d	394	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=ab13adb9-ce23-444d-87c9-ce41f03ef2b3		0.0	1	751.0	parquesnacionales	751.0	anidacionacandi	Eventos de muestreo	Parques Nacionales Naturales de Colombia	Anidación de tortugas marinas en las playas Playón y Playona del municipio de Acandí, en la temporada 2016-2017	http://doi.org/10.15472/c020mr	2019-12-04	2019	12	04	2021-02-11	2021	02	11	1.2	PNN	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-pnn.png	Autoridades Ambientales	ab13adb9-ce23-444d-87c9-ce41f03ef2b3	http://www.gbif.org/publisher/ab13adb9-ce23-444d-87c9-ce41f03ef2b3
1174	c2a9c8ae-98a4-48b7-a282-604536871265	374	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=e1050db2-9faf-4d72-b860-295debaf9d2a		0.0	1	91.0	iiap	91.0	floraareasmineraschocoiiap2012	Registros biologicos	Instituto de Investigaciones Ambientales del Pacífico John Von Neumann - IIAP	Caracterización florística de áreas degradadas por minería en Tadó - Chocó, 2012	http://doi.org/10.15472/mtb3kp	2019-12-04	2019	12	04	2019-12-04	2019	12	04		IIAP	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-iiap.png	Centros/Institutos de Investigación	e1050db2-9faf-4d72-b860-295debaf9d2a	http://www.gbif.org/publisher/e1050db2-9faf-4d72-b860-295debaf9d2a
1175	2d036cfc-514a-42f7-9e50-acb5eda23dd6	374	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=e1050db2-9faf-4d72-b860-295debaf9d2a		0.0	1	137.0	iiap	137.0	crustaceosmanglarestribugaiiap2016	Registros biologicos	Instituto de Investigaciones Ambientales del Pacífico John Von Neumann - IIAP	Comunidad de crustáceos asociados a los manglares de Tribugá - Nuquí, 2016	http://doi.org/10.15472/bbhv4p	2019-12-04	2019	12	04	2021-05-21	2021	05	21	1.1	IIAP	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-iiap.png	Centros/Institutos de Investigación	e1050db2-9faf-4d72-b860-295debaf9d2a	http://www.gbif.org/publisher/e1050db2-9faf-4d72-b860-295debaf9d2a
1176	79066b93-8f98-4bc5-9d23-64ec6ee640db	374	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=e1050db2-9faf-4d72-b860-295debaf9d2a		0.0	1	395.0	iiap	395.0	mcroinvertebradosacuaticosgalapagosiiap2018	Registros biologicos	Instituto de Investigaciones Ambientales del Pacífico John Von Neumann - IIAP	Macroinvertebrados acuáticos asociados a humedales del Cerro Galápagos, San José del Palmar, Chocó - 2018	http://doi.org/10.15472/0tfwd4	2019-12-02	2019	12	02	2021-05-21	2021	05	21	2.2	IIAP	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-iiap.png	Centros/Institutos de Investigación	e1050db2-9faf-4d72-b860-295debaf9d2a	http://www.gbif.org/publisher/e1050db2-9faf-4d72-b860-295debaf9d2a
1177	842b7289-c374-4056-8329-19b418e559e1	374	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=e1050db2-9faf-4d72-b860-295debaf9d2a		0.0	1	301.0	iiap	301.0	avescerrogalapagosmonitoreoiiap2018	Registros biologicos	Instituto de Investigaciones Ambientales del Pacífico John Von Neumann - IIAP	Avifauna presente en el Cerro Galápagos, San José del Palmar-Chocó - 2018	http://doi.org/10.15472/59xvkr	2019-12-02	2019	12	02	2021-05-21	2021	05	21	2.2	IIAP	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-iiap.png	Centros/Institutos de Investigación	e1050db2-9faf-4d72-b860-295debaf9d2a	http://www.gbif.org/publisher/e1050db2-9faf-4d72-b860-295debaf9d2a
1178	00164886-b979-494e-a696-9d683e9f3a8e	374	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=e1050db2-9faf-4d72-b860-295debaf9d2a			1		iiap		invertebradosmarinosmanglarbahiasolanoiiap2011	Listas de especies	Instituto de Investigaciones Ambientales del Pacífico John Von Neumann - IIAP	Invertebrados marinos asociados a los manglares de Bahía Solano - Chocó, 2010	http://doi.org/10.15472/zkx2nx	2019-12-01	2019	12	01	2019-12-01	2019	12	01		IIAP	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-iiap.png	Centros/Institutos de Investigación	e1050db2-9faf-4d72-b860-295debaf9d2a	http://www.gbif.org/publisher/e1050db2-9faf-4d72-b860-295debaf9d2a
1179	49f528ba-aeb4-472e-93d2-01a64e141c6a	374	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=e1050db2-9faf-4d72-b860-295debaf9d2a		0.0	1	26.0	iiap	26.0	ictiofaunamanglarestribugaiiap2016	Registros biologicos	Instituto de Investigaciones Ambientales del Pacífico John Von Neumann - IIAP	Caracterización de la ictiofauna asociada a los manglares de Tribugá - Nuquí, 2016	http://doi.org/10.15472/tw3uve	2019-12-01	2019	12	01	2021-05-21	2021	05	21	1.1	IIAP	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-iiap.png	Centros/Institutos de Investigación	e1050db2-9faf-4d72-b860-295debaf9d2a	http://www.gbif.org/publisher/e1050db2-9faf-4d72-b860-295debaf9d2a
1180	5308b8f5-e4c1-4695-bb12-baccedc94ae3	374	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=e1050db2-9faf-4d72-b860-295debaf9d2a		0.0	1	354.0	iiap	354.0	avesmanglarestribugaiiap2016	Registros biologicos	Instituto de Investigaciones Ambientales del Pacífico John Von Neumann - IIAP	Avifauna asociada a los manglares de Tribugá - Nuquí, 2016	http://doi.org/10.15472/l94lld	2019-12-01	2019	12	01	2021-05-21	2021	05	21	1.1	IIAP	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-iiap.png	Centros/Institutos de Investigación	e1050db2-9faf-4d72-b860-295debaf9d2a	http://www.gbif.org/publisher/e1050db2-9faf-4d72-b860-295debaf9d2a
1181	1d9311c3-d022-4914-8d57-c3c23bb0a74a	394	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=ab13adb9-ce23-444d-87c9-ce41f03ef2b3		0.0	1	25.0	parquesnacionales	25.0	herpeto	Registros biologicos	Parques Nacionales Naturales de Colombia	Caracterización preliminar de la herpetofauna, en el municipio de Medina Cundinamarca, bajo la jurisdicción del Parque Nacional Natural Chingaza	http://doi.org/10.15472/oq7lni	2019-11-29	2019	11	29	2021-03-11	2021	03	11	1.1	PNN	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-pnn.png	Autoridades Ambientales	ab13adb9-ce23-444d-87c9-ce41f03ef2b3	http://www.gbif.org/publisher/ab13adb9-ce23-444d-87c9-ce41f03ef2b3
